id1,JanPrec,FebPrec,MarPrec,AprPrec,MayPrec,JunPrec,JulPrec,AugPrec,SepPrec,OctPrec,NovPrec,DecPrec,Year
USC00248957,0.15,0.49,0.38,2.02,1.28,1.23,4.22,0.00,0.96,0.35,1.65,0.33,2000
USC00243727,0.31,0.52,0.69,1.17,1.57,2.11,2.42,0.41,1.81,0.83,0.50,0.58,2000
USC00240739,1.21,0.84,0.69,2.14,1.07,3.72,1.39,1.13,0.84,1.05,0.68,0.07,2000
USC00247800,0.79,0.72,0.53,0.74,3.02,1.16,0.82,0.23,1.46,0.75,0.24,0.22,2000
USC00248380,3.41,2.65,1.21,3.17,2.77,1.41,0.43,0.00,2.26,0.78,1.15,2.45,2000
USC00243554,0.43,0.36,0.83,1.30,2.14,3.73,2.10,0.52,1.76,0.62,0.29,0.45,2000
USC00248569,0.25,0.27,0.23,0.90,1.14,3.22,3.70,0.00,1.22,0.41,2.38,0.28,2000
USC00241169,0.10,0.37,0.07,0.56,1.09,2.60,3.89,0.17,2.91,0.20,0.26,0.09,2000
USC00241722,0.47,0.50,0.55,0.87,1.49,2.15,4.46,0.19,2.35,0.38,0.16,0.36,2000
USW00024137,0.35,0.15,0.56,0.86,0.66,1.71,0.48,0.10,1.31,0.34,0.13,0.29,2000
USW00024132,0.56,0.33,1.06,1.00,2.85,2.25,0.48,0.63,1.28,1.17,0.76,0.37,2000
USW00024138,0.57,0.67,0.52,0.28,2.11,0.89,0.53,0.43,0.64,2.51,0.60,0.11,2000
USW00024139,0.59,0.96,0.26,0.83,2.22,0.34,0.36,0.07,1.11,2.49,0.88,0.51,2000
USC00245533,0.98,0.49,0.89,1.84,4.16,1.69,1.62,0.37,1.23,0.81,0.32,0.19,2000
USC00241974,0.24,0.57,0.42,0.26,2.02,1.67,0.32,0.10,0.83,0.65,0.46,0.57,2000
USC00248363,0.25,0.30,0.84,0.82,3.04,0.60,0.17,0.00,1.24,2.69,0.99,0.37,2000
USC00248501,0.23,0.35,0.28,0.26,1.56,1.32,0.20,0.25,0.94,0.62,0.28,0.32,2000
USC00240364,0.44,0.30,0.43,0.48,2.20,2.05,0.59,0.07,0.64,1.13,1.24,1.01,2000
USC00243707,0.32,0.28,0.35,0.32,1.43,0.39,0.43,0.39,0.74,2.24,0.61,0.25,2000
USC00248777,0.06,0.12,0.26,0.48,1.68,5.70,3.35,1.53,0.59,0.48,1.94,0.15,2000
USC00247286,0.87,2.19,0.60,1.05,2.72,0.54,1.37,0.06,2.36,2.27,0.25,0.82,2000
USC00240088,0.19,0.37,0.51,1.80,1.89,1.81,2.92,0.39,0.44,0.64,2.44,0.15,2000
USC00240775,1.73,1.39,1.35,1.20,3.36,2.40,0.93,0.24,1.25,3.18,1.51,1.02,2000
USC00248693,0.87,0.43,1.10,1.75,2.79,1.95,2.49,0.78,2.23,1.22,0.61,1.00,2000
USC00247618,0.35,0.64,0.41,0.26,1.04,3.07,0.78,0.07,1.18,1.45,0.42,0.27,2000
USC00240755,1.27,1.83,1.44,1.61,1.49,1.36,0.79,0.19,2.07,2.28,0.87,1.44,2000
USC00246238,0.27,0.04,0.05,0.59,1.34,2.47,4.11,0.03,0.56,0.33,0.20,5.00,2001
USC00246236,0.40,0.04,0.05,0.47,1.89,3.88,3.40,0.59,0.54,0.00,0.40,0.00,2001
USC00241938,0.22,0.58,0.81,1.08,0.60,4.76,0.75,0.37,0.56,1.03,0.59,0.11,2001
USC00246586,0.23,0.01,0.00,0.98,1.18,2.70,3.64,0.39,0.26,0.32,0.00,0.07,2001
USC00248324,0.07,0.07,0.18,0.45,0.52,2.97,2.62,0.43,1.11,0.19,0.13,0.23,2001
USC00244820,0.65,0.79,0.37,2.08,0.66,2.14,1.46,0.33,0.17,1.43,1.80,1.00,2001
USC00244512,0.24,0.17,0.09,0.12,0.08,1.38,2.14,0.22,0.00,0.10,0.21,0.01,2001
USC00247964,0.38,0.52,0.91,3.27,0.87,2.61,3.03,0.22,0.66,1.72,0.44,0.54,2001
USC00247425,0.83,0.09,0.00,0.50,0.98,3.20,2.46,0.10,1.08,0.22,0.09,0.01,2001
USC00245153,0.20,0.27,0.11,0.72,0.18,2.50,1.58,0.22,0.44,0.40,0.20,0.00,2001
USC00245030,0.18,0.19,0.20,1.64,0.49,1.78,2.06,0.20,0.75,0.11,0.78,0.13,2001
USC00242689,0.30,0.45,1.24,1.16,1.18,5.11,4.11,0.04,0.72,0.76,0.30,0.30,2001
USC00246218,0.79,1.35,0.73,3.15,0.26,0.42,1.06,0.30,0.22,2.17,1.81,2.32,2001
USW00024036,0.13,0.46,0.35,0.87,0.39,4.43,3.24,0.21,1.65,0.57,0.09,0.02,2001
USW00024033,0.30,0.60,0.79,1.51,0.23,4.11,1.05,0.01,1.06,0.76,0.37,0.17,2001
USC00241525,0.36,0.50,0.34,1.26,0.16,1.52,2.00,0.21,0.84,0.33,0.34,0.06,2001
