id1,JanPrec,FebPrec,MarPrec,AprPrec,MayPrec,JunPrec,JulPrec,AugPrec,SepPrec,OctPrec,NovPrec,DecPrec,Year
USC00094700,3.56,4.22,10.53,3.58,2.96,6.15,2.48,2.02,1.86,1.42,1.30,2.01,2001
USC00090140,1.85,0.91,9.94,2.09,1.42,5.52,0.93,3.94,4.23,1.51,1.02,0.88,2001
USC00095394,3.34,0.84,12.31,2.52,1.66,6.73,0.91,4.94,4.14,0.13,3.86,2.31,2001
USC00092450,2.67,0.43,11.01,2.38,3.89,9.01,1.88,2.83,4.54,0.35,1.97,1.82,2001
USC00099186,0.73,1.20,5.81,0.88,0.77,8.74,8.03,1.46,8.55,0.00,0.12,1.32,2001
USC00091340,2.09,1.06,6.06,1.08,1.21,10.98,3.91,7.00,10.63,0.54,0.20,1.50,2001
USW00003888,3.50,3.85,8.17,2.40,3.29,4.00,5.81,5.94,2.60,0.93,0.77,2.39,2001
USW00053819,1.86,1.61,11.01,3.60,2.84,5.04,3.15,1.75,1.95,1.24,0.99,1.95,2001
USC00091982,6.00,4.27,7.57,0.94,5.90,5.88,7.61,6.03,5.36,2.76,2.65,3.87,2001
USC00098351,1.48,1.48,7.91,0.71,2.22,8.13,7.93,1.83,2.00,0.46,1.15,1.03,2001
USC00095666,4.04,2.50,10.40,2.03,2.62,2.65,4.81,2.20,1.40,0.85,1.43,1.95,2001
USC00097808,1.38,1.51,5.39,0.65,0.59,8.17,6.04,5.67,8.72,0.39,0.30,0.93,2001
USC00096407,3.98,4.44,9.59,2.57,3.17,4.89,5.93,1.73,4.04,1.23,1.12,3.12,2001
USC00094133,3.06,4.20,7.02,1.75,3.19,4.39,8.07,0.37,3.28,1.05,1.40,2.24,2001
USW00053838,3.78,2.76,7.08,0.92,4.18,7.62,9.02,3.31,2.31,1.76,1.65,2.83,2001
USC00097827,5.85,4.23,6.37,1.91,4.69,5.15,5.18,4.18,5.22,2.52,2.31,3.97,2001
USC00097171,1.45,0.62,10.67,0.89,0.61,8.57,3.44,2.67,5.19,0.99,0.38,0.53,2001
USC00090311,2.62,2.31,9.27,1.23,4.22,9.85,1.78,1.20,1.55,0.55,1.22,1.75,2001
USC00093271,3.28,3.74,11.12,3.52,3.16,6.50,2.31,1.46,1.78,0.39,1.30,2.00,2001
USC00094170,2.60,1.26,11.14,1.70,2.05,7.31,7.18,2.15,6.43,0.21,1.59,1.01,2001
USC00092783,1.70,0.50,9.29,0.93,1.86,11.15,2.13,3.13,9.29,0.88,0.41,0.66,2001
USW00053873,4.81,4.26,7.50,1.35,4.41,6.75,5.94,2.91,1.17,0.08,1.65,2.55,2001
USC00095314,3.19,2.61,8.61,1.38,2.22,3.83,1.49,1.60,3.34,0.32,1.78,1.38,2001
USC00090444,3.13,3.95,8.29,2.12,3.69,5.76,4.25,3.49,2.95,1.16,0.79,2.58,2001
USC00094429,1.10,0.94,7.99,0.99,0.84,10.85,7.57,1.83,3.41,0.36,0.69,0.70,2001
USC00096244,1.30,0.27,8.13,1.30,0.54,7.40,7.59,4.02,3.43,1.65,0.82,0.83,2001
USC00091732,4.14,4.55,8.71,3.64,5.88,5.92,5.52,2.91,3.87,2.12,1.68,2.62,2001
USC00098950,3.61,3.46,9.26,2.07,4.38,6.60,9.59,1.80,2.75,0.51,0.83,2.18,2001
USC00092839,4.88,1.23,9.39,2.08,3.26,6.58,4.24,1.90,2.10,1.12,1.95,1.35,2001
USC00090406,3.17,0.39,11.84,1.82,1.97,6.30,7.23,2.00,5.05,3.10,0.88,0.51,2001
USC00094676,1.30,0.73,4.94,0.88,0.99,7.55,4.50,4.62,4.90,0.35,0.10,0.70,2001
USC00093465,1.36,0.94,6.54,0.65,0.49,11.53,7.54,3.96,5.94,0.41,0.22,1.73,2001
USC00093147,5.75,4.54,9.98,2.69,3.64,5.65,2.98,2.16,2.54,2.20,1.43,3.15,2001
USC00092283,4.05,3.10,7.58,2.16,2.96,7.86,4.26,1.52,1.95,2.55,2.37,3.31,2001
USC00092517,3.30,2.96,8.51,1.55,2.66,4.89,8.59,0.70,1.69,1.39,0.82,2.29,2001
USC00091965,5.46,3.38,7.53,1.84,4.26,7.92,2.76,3.87,2.98,2.29,2.26,4.77,2001
USC00090586,1.95,1.27,11.63,2.11,1.28,11.22,4.24,5.85,2.01,0.42,1.76,0.33,2001
USC00092266,1.92,0.76,9.61,1.69,1.47,10.57,1.64,4.57,8.55,0.99,1.34,0.75,2001
USC00096219,0.77,1.55,6.42,1.10,0.12,7.66,7.59,5.01,7.55,0.79,0.22,1.26,2001
USC00098600,4.64,3.95,7.47,2.10,5.75,5.30,5.80,1.44,3.38,1.39,1.78,2.91,2001
USC00098241,1.90,1.68,6.27,0.42,0.56,4.00,12.62,2.27,4.20,0.39,0.24,1.75,2001
USC00098064,2.65,3.35,9.19,1.54,5.58,7.30,5.13,0.81,1.19,0.22,0.63,1.80,2001
USC00093115,6.35,4.48,5.78,2.38,5.37,5.64,3.28,5.87,3.58,1.91,3.13,4.62,2001
USC00098476,1.61,1.31,6.61,0.99,2.06,4.06,6.36,3.30,2.82,0.15,0.46,0.27,2001
USC00097276,1.56,0.48,7.56,0.49,0.27,15.15,3.12,4.57,5.72,2.10,0.72,1.23,2001
USC00090010,2.49,0.60,11.01,1.28,1.52,6.48,3.19,1.28,3.81,1.87,1.06,0.48,2001
USC00093325,0.93,1.32,7.84,0.57,0.40,8.00,9.63,2.99,3.71,0.32,0.35,0.89,2001
USC00091670,5.52,4.81,7.93,1.90,4.91,5.59,7.54,1.24,3.11,1.59,1.60,2.61,2001
USC00094204,1.07,0.62,8.69,1.00,1.76,5.66,3.57,3.20,5.20,0.52,1.30,0.50,2001
USW00003813,2.58,1.16,9.83,3.08,5.95,5.82,6.82,1.19,6.60,0.12,2.48,1.59,2001
USW00013869,1.80,0.77,9.62,2.43,1.67,5.56,0.52,3.51,3.48,1.06,1.21,1.15,2001
USC00091585,4.23,3.65,7.57,2.16,4.89,8.76,6.43,2.03,3.10,1.67,1.46,3.07,2001
USC00098436,2.00,4.55,6.98,2.02,4.17,5.50,3.00,2.50,3.41,1.76,4.80,3.44,2001
USC00091619,3.83,1.83,7.41,1.55,2.93,3.63,4.11,0.42,4.02,1.31,1.49,2.91,2001
USC00091266,1.68,1.44,7.55,0.41,1.48,3.89,5.11,1.10,2.59,0.18,0.50,0.37,2001
USC00093695,2.77,2.14,8.91,1.62,1.82,5.00,4.83,3.12,1.97,0.49,0.78,1.44,2001
USC00091863,4.74,4.53,6.39,1.98,6.41,4.89,9.31,3.23,3.76,1.28,2.79,4.16,2001
USC00092361,2.30,0.46,9.46,2.47,2.30,11.23,3.16,2.98,6.91,0.41,1.74,0.65,2001
USW00093842,2.21,1.22,13.31,2.63,2.17,4.52,2.05,1.94,3.78,0.80,1.99,1.81,2001
USC00093621,4.37,3.39,7.84,1.45,5.12,9.87,9.28,3.46,2.98,1.75,1.59,3.18,2001
USC00096838,0.89,0.84,6.02,1.21,2.14,7.85,7.02,8.67,6.58,0.45,0.33,0.90,2001
USC00090969,5.61,3.77,5.68,1.86,4.50,8.83,3.78,2.98,6.57,2.59,2.48,2.87,2001
USC00091372,4.18,1.24,13.15,2.41,2.04,7.21,3.72,2.39,4.08,0.04,3.77,1.61,2001
USW00093801,5.20,4.00,8.45,2.40,4.19,5.77,1.61,2.92,1.79,1.69,2.97,3.69,2001
USC00099506,2.35,3.82,13.59,4.13,5.39,7.50,2.58,2.30,1.84,0.62,1.17,1.76,2001
USC00099502,1.01,1.63,7.01,0.60,1.34,9.28,8.66,11.63,10.95,0.11,0.47,0.58,2001
USC00092055,2.06,1.52,7.37,0.90,1.09,6.07,6.75,1.80,4.98,0.27,0.90,0.55,2001
USC00091500,3.17,0.51,12.60,2.15,3.15,9.58,5.58,4.01,5.81,1.68,0.24,0.58,2001
USC00092408,4.78,3.74,7.71,2.41,3.98,5.00,10.20,3.55,4.05,1.68,1.49,3.21,2001
USC00098661,3.32,1.93,12.98,0.85,3.11,3.58,3.46,2.01,2.74,0.03,1.35,2.09,2001
USC00098666,2.02,0.39,9.74,1.10,1.91,7.84,6.60,5.43,2.79,0.22,0.99,0.59,2001
USC00092429,4.90,3.98,8.30,2.61,2.98,5.91,1.61,2.33,4.19,1.54,3.04,3.85,2001
USC00097201,3.16,0.80,13.64,2.78,1.53,10.35,2.56,2.31,6.28,0.16,3.15,2.49,2001
USC00099466,3.61,3.19,8.94,2.24,2.48,9.39,5.63,1.47,1.79,1.17,1.24,1.61,2001
USW00053863,2.36,3.78,8.26,3.41,4.36,5.93,6.94,3.03,3.68,1.06,1.05,2.80,2001
USC00097430,3.11,5.70,6.09,1.56,4.11,3.72,4.83,2.05,2.74,1.31,2.30,5.65,2001
USC00099124,3.55,1.25,10.77,2.91,5.98,10.17,5.06,3.93,3.30,0.25,3.51,1.81,2001
USC00095979,2.18,0.63,9.41,2.20,0.85,7.21,4.04,1.12,4.66,0.18,3.99,2.23,2001
USC00091463,2.51,0.46,11.34,1.30,2.61,15.67,4.15,5.73,6.57,1.42,1.10,0.66,2001
USC00097600,5.01,4.26,9.45,2.46,5.70,9.67,5.27,4.09,3.62,2.83,3.33,3.76,2001
USC00098535,3.31,1.94,13.45,3.55,3.19,8.08,1.90,1.48,4.93,0.26,2.22,1.59,2001
USC00094648,5.94,2.90,7.50,2.51,4.31,8.23,7.09,1.42,3.59,2.72,2.39,4.31,2001
USC00095404,4.55,1.95,11.19,2.55,3.25,5.90,7.18,4.93,3.32,1.20,0.45,3.07,2001
USC00098703,1.75,0.80,11.30,1.75,1.24,5.50,6.43,3.17,7.50,1.61,0.81,0.78,2001
USC00092485,6.66,1.94,6.86,1.36,3.80,2.66,5.74,2.45,7.81,5.62,6.48,9.23,2002
