id1,JanPrec,FebPrec,MarPrec,AprPrec,MayPrec,JunPrec,JulPrec,AugPrec,SepPrec,OctPrec,NovPrec,DecPrec,Year
USC00135230,1.29,1.16,1.11,3.94,7.94,3.09,4.47,2.45,2.19,1.46,0.88,0.67,2001
USC00135232,0.88,1.30,0.75,3.40,7.75,3.25,4.80,2.73,2.18,1.42,1.54,0.77,2001
USC00138296,0.98,1.04,0.82,2.98,5.86,3.96,2.14,4.28,3.65,3.11,0.70,0.76,2001
USC00134308,1.14,2.01,1.03,3.10,8.68,4.33,5.33,2.56,2.81,1.37,2.59,1.76,2001
USC00136305,1.09,1.40,1.74,4.96,7.55,3.58,4.11,3.45,3.01,1.80,1.20,1.02,2001
USC00132110,0.97,1.04,1.05,3.48,5.01,3.85,0.98,2.57,6.28,1.74,1.19,0.72,2001
USC00130753,1.94,3.83,3.27,2.29,9.62,5.97,3.71,5.88,4.36,3.70,0.59,1.34,2001
USC00136891,1.39,3.00,1.55,3.46,6.44,4.19,3.75,0.73,3.79,1.82,1.03,0.56,2001
USC00131442,1.26,0.69,0.37,5.27,5.39,2.59,5.06,4.63,3.29,1.22,2.15,0.33,2001
USC00137844,1.30,0.93,0.52,6.56,4.78,2.73,3.20,1.30,2.51,0.86,2.53,0.19,2001
USC00132364,1.36,3.26,0.92,4.35,4.96,4.65,1.05,3.26,6.75,3.17,1.55,1.38,2001
USC00130181,1.25,0.81,0.44,3.96,6.08,1.80,5.51,3.91,2.35,0.42,3.21,0.08,2001
USC00138632,1.27,2.39,0.63,3.29,5.06,4.41,4.15,2.44,3.41,3.77,0.99,1.19,2001
USC00137726,1.01,0.91,0.40,3.76,6.67,3.80,2.96,3.47,2.20,1.30,2.61,0.67,2001
USC00135769,0.98,3.08,3.24,4.40,6.36,5.30,2.78,0.50,3.95,3.67,0.31,0.99,2001
USC00133438,1.88,2.51,1.91,4.24,6.51,3.42,2.57,0.90,5.38,3.28,0.89,0.41,2001
USC00131704,1.89,2.46,1.21,3.63,5.71,5.62,2.88,4.40,3.82,4.04,0.81,0.84,2001
USC00134963,1.62,4.20,2.06,2.83,7.33,3.06,3.06,4.23,4.43,3.98,1.16,1.74,2001
USC00137700,1.42,0.91,0.41,6.00,3.76,2.79,5.16,3.87,2.01,1.07,3.72,0.36,2001
USC00130807,1.83,1.92,1.61,4.09,7.38,3.72,2.57,1.86,5.76,2.81,1.61,0.69,2001
USC00133473,1.33,2.80,0.97,2.95,5.49,3.92,1.50,5.00,2.78,2.39,0.65,0.78,2001
USC00136151,1.81,2.41,1.30,2.78,7.83,2.78,1.68,1.55,4.09,2.43,1.98,0.69,2001
USC00132388,1.54,1.55,1.07,2.04,7.80,4.36,5.74,3.39,4.91,1.70,1.09,0.61,2001
USC00131833,2.10,2.58,1.34,2.49,8.41,5.31,2.81,0.84,4.98,0.94,0.82,0.56,2001
USC00134926,2.47,2.99,1.76,4.13,8.81,2.45,1.48,2.68,4.35,1.98,1.08,0.62,2001
USC00133909,2.11,1.30,0.75,2.20,5.68,3.60,2.52,5.58,3.06,1.19,3.50,0.49,2001
USW00014972,0.65,0.69,0.08,4.93,5.13,1.77,2.91,1.29,1.80,1.11,1.30,0.23,2001
USW00014950,1.59,2.79,3.43,2.92,9.44,5.63,3.06,4.87,3.19,5.24,0.52,0.93,2001
USC00133980,0.88,1.46,0.75,2.69,8.28,2.45,4.91,3.94,2.17,1.61,2.06,1.35,2001
USC00134049,1.50,6.56,2.32,3.07,5.98,7.56,6.19,2.99,5.04,2.57,1.39,1.11,2001
USC00132209,1.54,2.17,1.61,3.64,5.30,2.48,0.95,2.13,4.56,2.10,1.01,0.66,2001
USC00133007,2.58,3.52,2.84,3.74,10.11,5.14,2.85,4.47,3.33,4.19,1.34,1.02,2001
USC00130576,2.55,3.57,1.75,3.51,6.73,5.74,4.35,0.93,5.72,2.61,1.27,1.25,2001
USC00131954,1.17,1.26,1.29,4.19,6.63,3.14,1.28,2.36,4.69,2.10,0.89,1.16,2001
USW00094908,1.35,3.12,1.02,2.79,5.68,3.65,1.16,3.79,5.58,3.40,1.89,1.31,2001
USC00133632,1.39,2.05,1.44,3.17,9.86,2.82,2.24,2.45,4.02,1.54,1.55,0.70,2001
USC00134063,1.85,2.70,1.32,3.44,9.50,4.61,1.81,3.65,5.33,2.00,0.73,0.76,2001
USC00130149,1.81,3.57,3.42,3.65,8.88,7.07,3.45,2.07,3.68,4.07,0.48,1.08,2001
USW00014931,2.15,3.41,1.65,3.65,9.05,4.01,2.68,2.47,3.80,3.52,1.39,0.98,2001
USW00014933,1.47,2.43,1.61,2.19,7.45,2.57,1.04,2.53,4.76,2.13,0.86,0.74,2001
USW00014937,0.80,4.05,1.48,3.23,7.69,2.52,1.97,2.48,4.14,3.97,0.89,1.49,2001
USC00131541,0.80,0.80,0.01,1.88,9.96,4.55,6.52,0.21,2.71,1.88,2.17,0.33,2001
USC00131060,2.87,4.26,1.77,4.25,11.67,3.25,2.94,2.72,6.19,4.08,1.65,1.53,2001
USC00132977,0.49,1.37,0.00,4.36,8.20,4.13,1.89,1.72,2.41,1.73,1.54,0.91,2001
USC00133517,1.21,2.29,0.67,3.41,8.84,5.30,1.74,3.73,6.37,1.84,1.31,1.38,2001
USC00134561,1.38,1.12,0.72,6.96,5.35,6.80,3.84,0.96,1.42,0.78,3.88,0.54,2001
USC00130536,1.72,2.77,2.14,5.03,6.98,6.64,3.52,0.80,6.70,3.09,0.59,0.55,2001
